80.0 , 3839.48717949 , 4496.41025641 , 4093.84615385 , 4168.71794872 , 4657.43589744 , 4015.8974359 , 4513.84615385 , 4255.38461538 , 4190.76923077 , 4308.20512821 , 4443.58974359 , 4187.17948718 , 4143.07692308 , 4294.87179487 , 1686.0 , 1665.0 , 3.01 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 3837.94871795 , 4496.92307692 , 4087.17948718 , 4168.71794872 , 4657.43589744 , 4014.35897436 , 4514.35897436 , 4249.74358974 , 4189.23076923 , 4309.23076923 , 4445.12820513 , 4186.15384615 , 4145.12820513 , 4290.76923077 , 1687.0 , 1665.0 , 3.019 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 3845.12820513 , 4498.46153846 , 4090.76923077 , 4170.25641026 , 4661.02564103 , 4012.82051282 , 4517.43589744 , 4263.07692308 , 4197.94871795 , 4319.48717949 , 4450.25641026 , 4195.8974359 , 4150.76923077 , 4296.92307692 , 1685.0 , 1664.0 , 3.027 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 3846.15384615 , 4498.46153846 , 4091.28205128 , 4168.20512821 , 4657.94871795 , 4015.8974359 , 4520.0 , 4265.64102564 , 4196.41025641 , 4324.61538462 , 4445.64102564 , 4198.46153846 , 4153.33333333 , 4301.02564103 , 1685.0 , 1664.0 , 3.034 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 3843.58974359 , 4502.05128205 , 4084.61538462 , 4167.17948718 , 4654.87179487 , 4017.94871795 , 4522.56410256 , 4248.20512821 , 4186.15384615 , 4318.46153846 , 4444.1025641 , 4193.33333333 , 4154.35897436 , 4300.0 , 1683.0 , 1662.0 , 3.042 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 3842.56410256 , 4497.43589744 , 4092.82051282 , 4165.12820513 , 4661.02564103 , 4015.38461538 , 4524.1025641 , 4257.94871795 , 4193.33333333 , 4318.46153846 , 4445.64102564 , 4190.76923077 , 4146.15384615 , 4295.38461538 , 1683.0 , 1662.0 , 3.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 3843.58974359 , 4496.92307692 , 4091.79487179 , 4172.30769231 , 4657.43589744 , 4022.05128205 , 4528.71794872 , 4274.35897436 , 4207.69230769 , 4334.35897436 , 4451.28205128 , 4196.92307692 , 4148.71794872 , 4297.94871795 , 1681.0 , 1661.0 , 3.065 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 3844.1025641 , 4501.02564103 , 4084.1025641 , 4176.41025641 , 4654.35897436 , 4023.58974359 , 4524.1025641 , 4253.84615385 , 4193.33333333 , 4329.74358974 , 4449.23076923 , 4195.8974359 , 4156.41025641 , 4301.02564103 , 1681.0 , 1662.0 , 3.066 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 3837.94871795 , 4498.46153846 , 4084.1025641 , 4165.12820513 , 4658.46153846 , 4015.38461538 , 4519.48717949 , 4243.07692308 , 4178.97435897 , 4307.69230769 , 4438.46153846 , 4182.05128205 , 4148.71794872 , 4293.33333333 , 1681.0 , 1663.0 , 3.075 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 3832.82051282 , 4496.92307692 , 4081.02564103 , 4161.53846154 , 4659.48717949 , 4017.94871795 , 4523.58974359 , 4256.92307692 , 4189.74358974 , 4309.23076923 , 4436.41025641 , 4176.92307692 , 4141.53846154 , 4285.64102564 , 1681.0 , 1665.0 , 3.082 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 3831.28205128 , 4493.84615385 , 4082.56410256 , 4160.0 , 4659.48717949 , 4019.48717949 , 4523.07692308 , 4256.41025641 , 4191.79487179 , 4314.87179487 , 4432.30769231 , 4176.41025641 , 4134.87179487 , 4279.48717949 , 1681.0 , 1666.0 , 3.09 , 0.0 , 0.0 , 0.0 , 0.0 , 

